family	symbol	arguments	kind	raw_value	numeric_value_decimal	source_line
C	RTL8367C_REG_ACL_IP_RANGE_ENTRY10_CTRL0		REGISTER	0x06b7	1719	4354
C	RTL8367C_REG_ACL_IP_RANGE_ENTRY10_CTRL1		REGISTER	0x06b8	1720	4356
C	RTL8367C_REG_ACL_IP_RANGE_ENTRY10_CTRL2		REGISTER	0x06b9	1721	4358
C	RTL8367C_REG_ACL_IP_RANGE_ENTRY10_CTRL3		REGISTER	0x06ba	1722	4360
C	RTL8367C_REG_ACL_IP_RANGE_ENTRY10_CTRL4		REGISTER	0x06bb	1723	4362
C	RTL8367C_ACL_IP_RANGE_ENTRY10_CTRL4_OFFSET		OFFSET_SHIFT	0	0	4363
C	RTL8367C_ACL_IP_RANGE_ENTRY10_CTRL4_MASK		MASK	0x7	7	4364
C	RTL8367C_REG_ACL_IP_RANGE_ENTRY11_CTRL0		REGISTER	0x06bc	1724	4366
C	RTL8367C_REG_ACL_IP_RANGE_ENTRY11_CTRL1		REGISTER	0x06bd	1725	4368
C	RTL8367C_REG_ACL_IP_RANGE_ENTRY11_CTRL2		REGISTER	0x06be	1726	4370
C	RTL8367C_REG_ACL_IP_RANGE_ENTRY11_CTRL3		REGISTER	0x06bf	1727	4372
C	RTL8367C_REG_ACL_IP_RANGE_ENTRY11_CTRL4		REGISTER	0x06c0	1728	4374
C	RTL8367C_ACL_IP_RANGE_ENTRY11_CTRL4_OFFSET		OFFSET_SHIFT	0	0	4375
C	RTL8367C_ACL_IP_RANGE_ENTRY11_CTRL4_MASK		MASK	0x7	7	4376
C	RTL8367C_REG_ACL_IP_RANGE_ENTRY12_CTRL0		REGISTER	0x06c1	1729	4378
C	RTL8367C_REG_ACL_IP_RANGE_ENTRY12_CTRL1		REGISTER	0x06c2	1730	4380
C	RTL8367C_REG_ACL_IP_RANGE_ENTRY12_CTRL2		REGISTER	0x06c3	1731	4382
C	RTL8367C_REG_ACL_IP_RANGE_ENTRY12_CTRL3		REGISTER	0x06c4	1732	4384
C	RTL8367C_REG_ACL_IP_RANGE_ENTRY12_CTRL4		REGISTER	0x06c5	1733	4386
C	RTL8367C_ACL_IP_RANGE_ENTRY12_CTRL4_OFFSET		OFFSET_SHIFT	0	0	4387
C	RTL8367C_ACL_IP_RANGE_ENTRY12_CTRL4_MASK		MASK	0x7	7	4388
C	RTL8367C_REG_ACL_IP_RANGE_ENTRY13_CTRL0		REGISTER	0x06c6	1734	4390
C	RTL8367C_REG_ACL_IP_RANGE_ENTRY13_CTRL1		REGISTER	0x06c7	1735	4392
C	RTL8367C_REG_ACL_IP_RANGE_ENTRY13_CTRL2		REGISTER	0x06c8	1736	4394
C	RTL8367C_REG_ACL_IP_RANGE_ENTRY13_CTRL3		REGISTER	0x06c9	1737	4396
C	RTL8367C_REG_ACL_IP_RANGE_ENTRY13_CTRL4		REGISTER	0x06ca	1738	4398
C	RTL8367C_ACL_IP_RANGE_ENTRY13_CTRL4_OFFSET		OFFSET_SHIFT	0	0	4399
C	RTL8367C_ACL_IP_RANGE_ENTRY13_CTRL4_MASK		MASK	0x7	7	4400
C	RTL8367C_REG_ACL_IP_RANGE_ENTRY14_CTRL0		REGISTER	0x06cb	1739	4402
C	RTL8367C_REG_ACL_IP_RANGE_ENTRY14_CTRL1		REGISTER	0x06cc	1740	4404
C	RTL8367C_REG_ACL_IP_RANGE_ENTRY14_CTRL2		REGISTER	0x06cd	1741	4406
C	RTL8367C_REG_ACL_IP_RANGE_ENTRY14_CTRL3		REGISTER	0x06ce	1742	4408
C	RTL8367C_REG_ACL_IP_RANGE_ENTRY14_CTRL4		REGISTER	0x06cf	1743	4410
C	RTL8367C_ACL_IP_RANGE_ENTRY14_CTRL4_OFFSET		OFFSET_SHIFT	0	0	4411
C	RTL8367C_ACL_IP_RANGE_ENTRY14_CTRL4_MASK		MASK	0x7	7	4412
C	RTL8367C_REG_ACL_IP_RANGE_ENTRY15_CTRL0		REGISTER	0x06d0	1744	4414
C	RTL8367C_REG_ACL_IP_RANGE_ENTRY15_CTRL1		REGISTER	0x06d1	1745	4416
C	RTL8367C_REG_ACL_IP_RANGE_ENTRY15_CTRL2		REGISTER	0x06d2	1746	4418
C	RTL8367C_REG_ACL_IP_RANGE_ENTRY15_CTRL3		REGISTER	0x06d3	1747	4420
C	RTL8367C_REG_ACL_IP_RANGE_ENTRY15_CTRL4		REGISTER	0x06d4	1748	4422
C	RTL8367C_ACL_IP_RANGE_ENTRY15_CTRL4_OFFSET		OFFSET_SHIFT	0	0	4423
C	RTL8367C_ACL_IP_RANGE_ENTRY15_CTRL4_MASK		MASK	0x7	7	4424
C	RTL8367C_REG_ACL_ENABLE		REGISTER	0x06d5	1749	4426
C	RTL8367C_PORT10_ENABLE_OFFSET		OFFSET_SHIFT	10	10	4427
C	RTL8367C_PORT10_ENABLE_MASK		MASK	0x400	1024	4428
C	RTL8367C_PORT9_ENABLE_OFFSET		OFFSET_SHIFT	9	9	4429
C	RTL8367C_PORT9_ENABLE_MASK		MASK	0x200	512	4430
C	RTL8367C_PORT8_ENABLE_OFFSET		OFFSET_SHIFT	8	8	4431
C	RTL8367C_PORT8_ENABLE_MASK		MASK	0x100	256	4432
C	RTL8367C_PORT7_ENABLE_OFFSET		OFFSET_SHIFT	7	7	4433
C	RTL8367C_PORT7_ENABLE_MASK		MASK	0x80	128	4434
C	RTL8367C_PORT6_ENABLE_OFFSET		OFFSET_SHIFT	6	6	4435
C	RTL8367C_PORT6_ENABLE_MASK		MASK	0x40	64	4436
C	RTL8367C_PORT5_ENABLE_OFFSET		OFFSET_SHIFT	5	5	4437
C	RTL8367C_PORT5_ENABLE_MASK		MASK	0x20	32	4438
C	RTL8367C_PORT4_ENABLE_OFFSET		OFFSET_SHIFT	4	4	4439
C	RTL8367C_PORT4_ENABLE_MASK		MASK	0x10	16	4440
C	RTL8367C_PORT3_ENABLE_OFFSET		OFFSET_SHIFT	3	3	4441
C	RTL8367C_PORT3_ENABLE_MASK		MASK	0x8	8	4442
C	RTL8367C_PORT2_ENABLE_OFFSET		OFFSET_SHIFT	2	2	4443
C	RTL8367C_PORT2_ENABLE_MASK		MASK	0x4	4	4444
C	RTL8367C_PORT1_ENABLE_OFFSET		OFFSET_SHIFT	1	1	4445
C	RTL8367C_PORT1_ENABLE_MASK		MASK	0x2	2	4446
C	RTL8367C_PORT0_ENABLE_OFFSET		OFFSET_SHIFT	0	0	4447
C	RTL8367C_PORT0_ENABLE_MASK		MASK	0x1	1	4448
C	RTL8367C_REG_ACL_UNMATCH_PERMIT		REGISTER	0x06d6	1750	4450
C	RTL8367C_PORT10_PERMIT_OFFSET		OFFSET_SHIFT	10	10	4451
C	RTL8367C_PORT10_PERMIT_MASK		MASK	0x400	1024	4452
C	RTL8367C_PORT9_PERMIT_OFFSET		OFFSET_SHIFT	9	9	4453
C	RTL8367C_PORT9_PERMIT_MASK		MASK	0x200	512	4454
C	RTL8367C_PORT8_PERMIT_OFFSET		OFFSET_SHIFT	8	8	4455
C	RTL8367C_PORT8_PERMIT_MASK		MASK	0x100	256	4456
C	RTL8367C_PORT7_PERMIT_OFFSET		OFFSET_SHIFT	7	7	4457
C	RTL8367C_PORT7_PERMIT_MASK		MASK	0x80	128	4458
C	RTL8367C_PORT6_PERMIT_OFFSET		OFFSET_SHIFT	6	6	4459
C	RTL8367C_PORT6_PERMIT_MASK		MASK	0x40	64	4460
C	RTL8367C_PORT5_PERMIT_OFFSET		OFFSET_SHIFT	5	5	4461
C	RTL8367C_PORT5_PERMIT_MASK		MASK	0x20	32	4462
C	RTL8367C_PORT4_PERMIT_OFFSET		OFFSET_SHIFT	4	4	4463
C	RTL8367C_PORT4_PERMIT_MASK		MASK	0x10	16	4464
C	RTL8367C_PORT3_PERMIT_OFFSET		OFFSET_SHIFT	3	3	4465
C	RTL8367C_PORT3_PERMIT_MASK		MASK	0x8	8	4466
C	RTL8367C_PORT2_PERMIT_OFFSET		OFFSET_SHIFT	2	2	4467
C	RTL8367C_PORT2_PERMIT_MASK		MASK	0x4	4	4468
C	RTL8367C_PORT1_PERMIT_OFFSET		OFFSET_SHIFT	1	1	4469
C	RTL8367C_PORT1_PERMIT_MASK		MASK	0x2	2	4470
C	RTL8367C_PORT0_PERMIT_OFFSET		OFFSET_SHIFT	0	0	4471
C	RTL8367C_PORT0_PERMIT_MASK		MASK	0x1	1	4472
C	RTL8367C_REG_ACL_GPIO_POLARITY		REGISTER	0x06d7	1751	4474
C	RTL8367C_ACL_GPIO_POLARITY_OFFSET		OFFSET_SHIFT	0	0	4475
C	RTL8367C_ACL_GPIO_POLARITY_MASK		MASK	0x1	1	4476
C	RTL8367C_REG_ACL_LOG_CNT_TYPE		REGISTER	0x06d8	1752	4478
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER15_TYPE_OFFSET		OFFSET_SHIFT	15	15	4479
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER15_TYPE_MASK		MASK	0x8000	32768	4480
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER14_TYPE_OFFSET		OFFSET_SHIFT	14	14	4481
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER14_TYPE_MASK		MASK	0x4000	16384	4482
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER13_TYPE_OFFSET		OFFSET_SHIFT	13	13	4483
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER13_TYPE_MASK		MASK	0x2000	8192	4484
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER12_TYPE_OFFSET		OFFSET_SHIFT	12	12	4485
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER12_TYPE_MASK		MASK	0x1000	4096	4486
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER11_TYPE_OFFSET		OFFSET_SHIFT	11	11	4487
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER11_TYPE_MASK		MASK	0x800	2048	4488
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER10_TYPE_OFFSET		OFFSET_SHIFT	10	10	4489
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER10_TYPE_MASK		MASK	0x400	1024	4490
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER9_TYPE_OFFSET		OFFSET_SHIFT	9	9	4491
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER9_TYPE_MASK		MASK	0x200	512	4492
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER8_TYPE_OFFSET		OFFSET_SHIFT	8	8	4493
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER8_TYPE_MASK		MASK	0x100	256	4494
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER7_TYPE_OFFSET		OFFSET_SHIFT	7	7	4495
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER7_TYPE_MASK		MASK	0x80	128	4496
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER6_TYPE_OFFSET		OFFSET_SHIFT	6	6	4497
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER6_TYPE_MASK		MASK	0x40	64	4498
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER5_TYPE_OFFSET		OFFSET_SHIFT	5	5	4499
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER5_TYPE_MASK		MASK	0x20	32	4500
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER4_TYPE_OFFSET		OFFSET_SHIFT	4	4	4501
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER4_TYPE_MASK		MASK	0x10	16	4502
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER3_TYPE_OFFSET		OFFSET_SHIFT	3	3	4503
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER3_TYPE_MASK		MASK	0x8	8	4504
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER2_TYPE_OFFSET		OFFSET_SHIFT	2	2	4505
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER2_TYPE_MASK		MASK	0x4	4	4506
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER1_TYPE_OFFSET		OFFSET_SHIFT	1	1	4507
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER1_TYPE_MASK		MASK	0x2	2	4508
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER0_TYPE_OFFSET		OFFSET_SHIFT	0	0	4509
C	RTL8367C_ACL_LOG_CNT_TYPE_COUNTER0_TYPE_MASK		MASK	0x1	1	4510
C	RTL8367C_REG_ACL_RESET_CFG		REGISTER	0x06d9	1753	4512
C	RTL8367C_ACL_RESET_CFG_OFFSET		OFFSET_SHIFT	0	0	4513
C	RTL8367C_ACL_RESET_CFG_MASK		MASK	0x1	1	4514
C	RTL8367C_REG_ACL_DUMMY00		REGISTER	0x06E0	1760	4516
C	RTL8367C_REG_ACL_DUMMY01		REGISTER	0x06E1	1761	4518
C	RTL8367C_REG_ACL_DUMMY02		REGISTER	0x06E2	1762	4520
C	RTL8367C_REG_ACL_DUMMY03		REGISTER	0x06E3	1763	4522
C	RTL8367C_REG_ACL_DUMMY04		REGISTER	0x06E4	1764	4524
C	RTL8367C_REG_ACL_DUMMY05		REGISTER	0x06E5	1765	4526
C	RTL8367C_REG_ACL_DUMMY06		REGISTER	0x06E6	1766	4528
C	RTL8367C_REG_ACL_DUMMY07		REGISTER	0x06E7	1767	4530
C	RTL8367C_REG_ACL_REASON_01		REGISTER	0x06E8	1768	4532
C	RTL8367C_ACL_ACT_1_OFFSET		OFFSET_SHIFT	8	8	4533
C	RTL8367C_ACL_ACT_1_MASK		MASK	0xFF00	65280	4534
C	RTL8367C_ACL_ACT_0_OFFSET		OFFSET_SHIFT	0	0	4535
C	RTL8367C_ACL_ACT_0_MASK		MASK	0xFF	255	4536
C	RTL8367C_REG_ACL_REASON_23		REGISTER	0x06E9	1769	4538
C	RTL8367C_ACL_ACT_3_OFFSET		OFFSET_SHIFT	8	8	4539
C	RTL8367C_ACL_ACT_3_MASK		MASK	0xFF00	65280	4540
C	RTL8367C_ACL_ACT_2_OFFSET		OFFSET_SHIFT	0	0	4541
C	RTL8367C_ACL_ACT_2_MASK		MASK	0xFF	255	4542
C	RTL8367C_REG_ACL_REASON_45		REGISTER	0x06EA	1770	4544
C	RTL8367C_ACL_ACT_5_OFFSET		OFFSET_SHIFT	8	8	4545
C	RTL8367C_ACL_ACT_5_MASK		MASK	0xFF00	65280	4546
C	RTL8367C_ACL_ACT_4_OFFSET		OFFSET_SHIFT	0	0	4547
C	RTL8367C_ACL_ACT_4_MASK		MASK	0xFF	255	4548
C	RTL8367C_REG_ACL_ACCESS_MODE		REGISTER	0x06EB	1771	4550
C	RTL8367C_ACL_ACCESS_MODE_OFFSET		OFFSET_SHIFT	0	0	4551
C	RTL8367C_ACL_ACCESS_MODE_MASK		MASK	0x1	1	4552
C	RTL8367C_REG_ACL_ACTION_CTRL32		REGISTER	0x06F0	1776	4554
C	RTL8367C_OP65_NOT_OFFSET		OFFSET_SHIFT	14	14	4555
C	RTL8367C_OP65_NOT_MASK		MASK	0x4000	16384	4556
C	RTL8367C_ACT65_GPIO_OFFSET		OFFSET_SHIFT	13	13	4557
C	RTL8367C_ACT65_GPIO_MASK		MASK	0x2000	8192	4558
C	RTL8367C_ACT65_FORWARD_OFFSET		OFFSET_SHIFT	12	12	4559
C	RTL8367C_ACT65_FORWARD_MASK		MASK	0x1000	4096	4560
C	RTL8367C_ACT65_POLICING_OFFSET		OFFSET_SHIFT	11	11	4561
C	RTL8367C_ACT65_POLICING_MASK		MASK	0x800	2048	4562
C	RTL8367C_ACT65_PRIORITY_OFFSET		OFFSET_SHIFT	10	10	4563
C	RTL8367C_ACT65_PRIORITY_MASK		MASK	0x400	1024	4564
C	RTL8367C_ACT65_SVID_OFFSET		OFFSET_SHIFT	9	9	4565
C	RTL8367C_ACT65_SVID_MASK		MASK	0x200	512	4566
C	RTL8367C_ACT65_CVID_OFFSET		OFFSET_SHIFT	8	8	4567
C	RTL8367C_ACT65_CVID_MASK		MASK	0x100	256	4568
C	RTL8367C_OP64_NOT_OFFSET		OFFSET_SHIFT	6	6	4569
C	RTL8367C_OP64_NOT_MASK		MASK	0x40	64	4570
C	RTL8367C_ACT64_GPIO_OFFSET		OFFSET_SHIFT	5	5	4571
C	RTL8367C_ACT64_GPIO_MASK		MASK	0x20	32	4572
C	RTL8367C_ACT64_FORWARD_OFFSET		OFFSET_SHIFT	4	4	4573
C	RTL8367C_ACT64_FORWARD_MASK		MASK	0x10	16	4574
C	RTL8367C_ACT64_POLICING_OFFSET		OFFSET_SHIFT	3	3	4575
C	RTL8367C_ACT64_POLICING_MASK		MASK	0x8	8	4576
C	RTL8367C_ACT64_PRIORITY_OFFSET		OFFSET_SHIFT	2	2	4577
C	RTL8367C_ACT64_PRIORITY_MASK		MASK	0x4	4	4578
C	RTL8367C_ACT64_SVID_OFFSET		OFFSET_SHIFT	1	1	4579
C	RTL8367C_ACT64_SVID_MASK		MASK	0x2	2	4580
C	RTL8367C_ACT64_CVID_OFFSET		OFFSET_SHIFT	0	0	4581
C	RTL8367C_ACT64_CVID_MASK		MASK	0x1	1	4582
C	RTL8367C_REG_ACL_ACTION_CTRL33		REGISTER	0x06F1	1777	4584
C	RTL8367C_OP67_NOT_OFFSET		OFFSET_SHIFT	14	14	4585
C	RTL8367C_OP67_NOT_MASK		MASK	0x4000	16384	4586
C	RTL8367C_ACT67_GPIO_OFFSET		OFFSET_SHIFT	13	13	4587
C	RTL8367C_ACT67_GPIO_MASK		MASK	0x2000	8192	4588
C	RTL8367C_ACT67_FORWARD_OFFSET		OFFSET_SHIFT	12	12	4589
C	RTL8367C_ACT67_FORWARD_MASK		MASK	0x1000	4096	4590
C	RTL8367C_ACT67_POLICING_OFFSET		OFFSET_SHIFT	11	11	4591
C	RTL8367C_ACT67_POLICING_MASK		MASK	0x800	2048	4592
C	RTL8367C_ACT67_PRIORITY_OFFSET		OFFSET_SHIFT	10	10	4593
C	RTL8367C_ACT67_PRIORITY_MASK		MASK	0x400	1024	4594
C	RTL8367C_ACT67_SVID_OFFSET		OFFSET_SHIFT	9	9	4595
C	RTL8367C_ACT67_SVID_MASK		MASK	0x200	512	4596
C	RTL8367C_ACT67_CVID_OFFSET		OFFSET_SHIFT	8	8	4597
C	RTL8367C_ACT67_CVID_MASK		MASK	0x100	256	4598
C	RTL8367C_OP66_NOT_OFFSET		OFFSET_SHIFT	6	6	4599
C	RTL8367C_OP66_NOT_MASK		MASK	0x40	64	4600
C	RTL8367C_ACT66_GPIO_OFFSET		OFFSET_SHIFT	5	5	4601
C	RTL8367C_ACT66_GPIO_MASK		MASK	0x20	32	4602
C	RTL8367C_ACT66_FORWARD_OFFSET		OFFSET_SHIFT	4	4	4603
C	RTL8367C_ACT66_FORWARD_MASK		MASK	0x10	16	4604
C	RTL8367C_ACT66_POLICING_OFFSET		OFFSET_SHIFT	3	3	4605
C	RTL8367C_ACT66_POLICING_MASK		MASK	0x8	8	4606
C	RTL8367C_ACT66_PRIORITY_OFFSET		OFFSET_SHIFT	2	2	4607
C	RTL8367C_ACT66_PRIORITY_MASK		MASK	0x4	4	4608
C	RTL8367C_ACT66_SVID_OFFSET		OFFSET_SHIFT	1	1	4609
C	RTL8367C_ACT66_SVID_MASK		MASK	0x2	2	4610
C	RTL8367C_ACT66_CVID_OFFSET		OFFSET_SHIFT	0	0	4611
C	RTL8367C_ACT66_CVID_MASK		MASK	0x1	1	4612
C	RTL8367C_REG_ACL_ACTION_CTRL34		REGISTER	0x06F2	1778	4614
C	RTL8367C_OP69_NOT_OFFSET		OFFSET_SHIFT	14	14	4615
C	RTL8367C_OP69_NOT_MASK		MASK	0x4000	16384	4616
C	RTL8367C_ACT69_GPIO_OFFSET		OFFSET_SHIFT	13	13	4617
C	RTL8367C_ACT69_GPIO_MASK		MASK	0x2000	8192	4618
C	RTL8367C_ACT69_FORWARD_OFFSET		OFFSET_SHIFT	12	12	4619
C	RTL8367C_ACT69_FORWARD_MASK		MASK	0x1000	4096	4620
C	RTL8367C_ACT69_POLICING_OFFSET		OFFSET_SHIFT	11	11	4621
C	RTL8367C_ACT69_POLICING_MASK		MASK	0x800	2048	4622
C	RTL8367C_ACT69_PRIORITY_OFFSET		OFFSET_SHIFT	10	10	4623
C	RTL8367C_ACT69_PRIORITY_MASK		MASK	0x400	1024	4624
C	RTL8367C_ACT69_SVID_OFFSET		OFFSET_SHIFT	9	9	4625
C	RTL8367C_ACT69_SVID_MASK		MASK	0x200	512	4626
C	RTL8367C_ACT69_CVID_OFFSET		OFFSET_SHIFT	8	8	4627
C	RTL8367C_ACT69_CVID_MASK		MASK	0x100	256	4628
C	RTL8367C_OP68_NOT_OFFSET		OFFSET_SHIFT	6	6	4629
C	RTL8367C_OP68_NOT_MASK		MASK	0x40	64	4630
C	RTL8367C_ACT68_GPIO_OFFSET		OFFSET_SHIFT	5	5	4631
C	RTL8367C_ACT68_GPIO_MASK		MASK	0x20	32	4632
C	RTL8367C_ACT68_FORWARD_OFFSET		OFFSET_SHIFT	4	4	4633
C	RTL8367C_ACT68_FORWARD_MASK		MASK	0x10	16	4634
C	RTL8367C_ACT68_POLICING_OFFSET		OFFSET_SHIFT	3	3	4635
C	RTL8367C_ACT68_POLICING_MASK		MASK	0x8	8	4636
C	RTL8367C_ACT68_PRIORITY_OFFSET		OFFSET_SHIFT	2	2	4637
C	RTL8367C_ACT68_PRIORITY_MASK		MASK	0x4	4	4638
C	RTL8367C_ACT68_SVID_OFFSET		OFFSET_SHIFT	1	1	4639
C	RTL8367C_ACT68_SVID_MASK		MASK	0x2	2	4640
C	RTL8367C_ACT68_CVID_OFFSET		OFFSET_SHIFT	0	0	4641
C	RTL8367C_ACT68_CVID_MASK		MASK	0x1	1	4642
C	RTL8367C_REG_ACL_ACTION_CTRL35		REGISTER	0x06F3	1779	4644
C	RTL8367C_OP71_NOT_OFFSET		OFFSET_SHIFT	14	14	4645
C	RTL8367C_OP71_NOT_MASK		MASK	0x4000	16384	4646
C	RTL8367C_ACT71_GPIO_OFFSET		OFFSET_SHIFT	13	13	4647
C	RTL8367C_ACT71_GPIO_MASK		MASK	0x2000	8192	4648
C	RTL8367C_ACT71_FORWARD_OFFSET		OFFSET_SHIFT	12	12	4649
C	RTL8367C_ACT71_FORWARD_MASK		MASK	0x1000	4096	4650
C	RTL8367C_ACT71_POLICING_OFFSET		OFFSET_SHIFT	11	11	4651
C	RTL8367C_ACT71_POLICING_MASK		MASK	0x800	2048	4652
C	RTL8367C_ACT71_PRIORITY_OFFSET		OFFSET_SHIFT	10	10	4653
C	RTL8367C_ACT71_PRIORITY_MASK		MASK	0x400	1024	4654
C	RTL8367C_ACT71_SVID_OFFSET		OFFSET_SHIFT	9	9	4655
C	RTL8367C_ACT71_SVID_MASK		MASK	0x200	512	4656
C	RTL8367C_ACT71_CVID_OFFSET		OFFSET_SHIFT	8	8	4657
C	RTL8367C_ACT71_CVID_MASK		MASK	0x100	256	4658
C	RTL8367C_OP70_NOT_OFFSET		OFFSET_SHIFT	6	6	4659
C	RTL8367C_OP70_NOT_MASK		MASK	0x40	64	4660
C	RTL8367C_ACT70_GPIO_OFFSET		OFFSET_SHIFT	5	5	4661
C	RTL8367C_ACT70_GPIO_MASK		MASK	0x20	32	4662
C	RTL8367C_ACT70_FORWARD_OFFSET		OFFSET_SHIFT	4	4	4663
C	RTL8367C_ACT70_FORWARD_MASK		MASK	0x10	16	4664
C	RTL8367C_ACT70_POLICING_OFFSET		OFFSET_SHIFT	3	3	4665
C	RTL8367C_ACT70_POLICING_MASK		MASK	0x8	8	4666
C	RTL8367C_ACT70_PRIORITY_OFFSET		OFFSET_SHIFT	2	2	4667
C	RTL8367C_ACT70_PRIORITY_MASK		MASK	0x4	4	4668
C	RTL8367C_ACT70_SVID_OFFSET		OFFSET_SHIFT	1	1	4669
C	RTL8367C_ACT70_SVID_MASK		MASK	0x2	2	4670
C	RTL8367C_ACT70_CVID_OFFSET		OFFSET_SHIFT	0	0	4671
C	RTL8367C_ACT70_CVID_MASK		MASK	0x1	1	4672
C	RTL8367C_REG_ACL_ACTION_CTRL36		REGISTER	0x06F4	1780	4674
C	RTL8367C_OP73_NOT_OFFSET		OFFSET_SHIFT	14	14	4675
C	RTL8367C_OP73_NOT_MASK		MASK	0x4000	16384	4676
C	RTL8367C_ACT73_GPIO_OFFSET		OFFSET_SHIFT	13	13	4677
C	RTL8367C_ACT73_GPIO_MASK		MASK	0x2000	8192	4678
C	RTL8367C_ACT73_FORWARD_OFFSET		OFFSET_SHIFT	12	12	4679
C	RTL8367C_ACT73_FORWARD_MASK		MASK	0x1000	4096	4680
C	RTL8367C_ACT73_POLICING_OFFSET		OFFSET_SHIFT	11	11	4681
C	RTL8367C_ACT73_POLICING_MASK		MASK	0x800	2048	4682
C	RTL8367C_ACT73_PRIORITY_OFFSET		OFFSET_SHIFT	10	10	4683
C	RTL8367C_ACT73_PRIORITY_MASK		MASK	0x400	1024	4684
C	RTL8367C_ACT73_SVID_OFFSET		OFFSET_SHIFT	9	9	4685
C	RTL8367C_ACT73_SVID_MASK		MASK	0x200	512	4686
C	RTL8367C_ACT73_CVID_OFFSET		OFFSET_SHIFT	8	8	4687
C	RTL8367C_ACT73_CVID_MASK		MASK	0x100	256	4688
C	RTL8367C_OP72_NOT_OFFSET		OFFSET_SHIFT	6	6	4689
C	RTL8367C_OP72_NOT_MASK		MASK	0x40	64	4690
C	RTL8367C_ACT72_GPIO_OFFSET		OFFSET_SHIFT	5	5	4691
C	RTL8367C_ACT72_GPIO_MASK		MASK	0x20	32	4692
C	RTL8367C_ACT72_FORWARD_OFFSET		OFFSET_SHIFT	4	4	4693
C	RTL8367C_ACT72_FORWARD_MASK		MASK	0x10	16	4694
C	RTL8367C_ACT72_POLICING_OFFSET		OFFSET_SHIFT	3	3	4695
C	RTL8367C_ACT72_POLICING_MASK		MASK	0x8	8	4696
C	RTL8367C_ACT72_PRIORITY_OFFSET		OFFSET_SHIFT	2	2	4697
C	RTL8367C_ACT72_PRIORITY_MASK		MASK	0x4	4	4698
C	RTL8367C_ACT72_SVID_OFFSET		OFFSET_SHIFT	1	1	4699
C	RTL8367C_ACT72_SVID_MASK		MASK	0x2	2	4700
C	RTL8367C_ACT72_CVID_OFFSET		OFFSET_SHIFT	0	0	4701
C	RTL8367C_ACT72_CVID_MASK		MASK	0x1	1	4702
C	RTL8367C_REG_ACL_ACTION_CTRL37		REGISTER	0x06F5	1781	4704
C	RTL8367C_OP75_NOT_OFFSET		OFFSET_SHIFT	14	14	4705
C	RTL8367C_OP75_NOT_MASK		MASK	0x4000	16384	4706
C	RTL8367C_ACT75_GPIO_OFFSET		OFFSET_SHIFT	13	13	4707
C	RTL8367C_ACT75_GPIO_MASK		MASK	0x2000	8192	4708
C	RTL8367C_ACT75_FORWARD_OFFSET		OFFSET_SHIFT	12	12	4709
C	RTL8367C_ACT75_FORWARD_MASK		MASK	0x1000	4096	4710
C	RTL8367C_ACT75_POLICING_OFFSET		OFFSET_SHIFT	11	11	4711
C	RTL8367C_ACT75_POLICING_MASK		MASK	0x800	2048	4712
C	RTL8367C_ACT75_PRIORITY_OFFSET		OFFSET_SHIFT	10	10	4713
C	RTL8367C_ACT75_PRIORITY_MASK		MASK	0x400	1024	4714
C	RTL8367C_ACT75_SVID_OFFSET		OFFSET_SHIFT	9	9	4715
C	RTL8367C_ACT75_SVID_MASK		MASK	0x200	512	4716
C	RTL8367C_ACT75_CVID_OFFSET		OFFSET_SHIFT	8	8	4717
C	RTL8367C_ACT75_CVID_MASK		MASK	0x100	256	4718
